id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
629218021162074757,Private bedroom -3 mins to shopping center,19303369,Hiroki,Queens,Flushing,40.7562,-73.83342,Private room,,30,1,2023-08-10,0.07,255,0,0,
629225308329225732,"Bedstuy Large HDTV Room, 25 min to Manhattan #353",3223938,Eugene,Brooklyn,Bedford-Stuyvesant,40.68658,-73.94372,Private room,,30,0,,,740,187,0,
629225329057476101,"Prime Astoria HDTV Room, 15 min to Manhattan #291",3223938,Eugene,Queens,Long Island City,40.76059,-73.93169,Private room,,30,0,,,740,354,0,
629443977042344895,Private bedroom -3 mins to shopping center,19303369,Hiroki,Queens,Flushing,40.75642,-73.83337,Private room,,30,1,2023-12-24,0.09,255,0,1,
629455083096848189,3Private bedroom -3 mins to shopping center,19303369,Hiroki,Queens,Flushing,40.75609,-73.83544,Private room,,30,0,,,255,0,0,
629457877765846841,Private bedroom -3 mins to shopping center,19303369,Hiroki,Queens,Flushing,40.75481,-73.83539,Private room,,30,0,,,255,0,0,
629461307877955269,Private bedroom -3 mins to shopping center,19303369,Hiroki,Queens,Flushing,40.7543,-73.83498,Private room,,30,0,,,255,0,0,
629464147569786562,Private bedroom -3 mins to shopping center,19303369,Hiroki,Queens,Flushing,40.75637,-73.83395,Private room,,30,5,2023-05-20,0.19,255,0,0,
629466757954163478,Private bedroom -3 mins to shopping center,19303369,Hiroki,Queens,Flushing,40.75468,-73.83363,Private room,,30,0,,,255,0,0,
629469532960970139,Private bedroom -3 mins to shopping center,19303369,Hiroki,Queens,Flushing,40.75491,-73.8351,Private room,,30,1,2023-12-09,0.09,255,0,1,
629472397958878588,Private bedroom -3 mins to shopping center,19303369,Hiroki,Queens,Flushing,40.75639,-73.83486,Private room,,30,2,2022-10-01,0.07,255,0,0,
629506345003800251,"Private bed, bathroom -3 mins to shopping center",204704622,Momoyo,Queens,Flushing,40.75451,-73.8354,Private room,,30,0,,,215,0,0,
629511614357700914,"3-Private bed, bathroom -3 mins to shopping center",204704622,Momoyo,Queens,Flushing,40.75632,-73.83515,Private room,,30,2,2024-02-15,0.14,215,0,1,
629514935604381742,"4-Private bed, bathroom -3 mins to shopping center",204704622,Momoyo,Queens,Flushing,40.75629,-73.83322,Private room,,30,0,,,215,0,0,
629515771520130617,"1 BR, Dplx, East Williamsburg/Greenpoint/Brooklyn",51607512,Patrick,Brooklyn,Greenpoint,40.72066,-73.94012,Entire home/apt,,30,0,,,1,0,0,
629518017935220766,Private bedroom -3 mins to shopping center,204704622,Momoyo,Queens,Flushing,40.75431,-73.83531,Private room,,30,1,2023-11-29,0.09,215,0,1,
629521570554652574,Private bedroom -3 mins to shopping center for 1,204704622,Momoyo,Queens,Flushing,40.75502,-73.83325,Private room,,30,1,2023-06-17,0.06,215,0,0,
629527356436598360,Private bedroom -3 mins to shopping center,204704622,Momoyo,Queens,Flushing,40.75488,-73.83509,Private room,,30,0,,,215,0,0,
629530527468606023,Private bedroom -3 mins to shopping center,204704622,Momoyo,Queens,Flushing,40.75429,-73.83542,Private room,,30,0,,,215,0,0,
629538724569464300,Amazing 2 Bedroom Basement in Crown Height,415329624,Adam,Brooklyn,East Flatbush,40.66203,-73.93892,Entire home/apt,,30,0,,,2,364,0,
629539851451635891,Private bedroom -3 mins to shopping center,204704622,Momoyo,Queens,Flushing,40.75623,-73.83519,Private room,,30,2,2023-08-04,0.08,215,0,0,
629545795325044454,Private bedroom -3 mins to shopping center,204704622,Momoyo,Queens,Flushing,40.7566,-73.83353,Private room,,30,2,2024-07-14,0.13,215,0,1,
629553214644339643,3-4Private bedroom -3 mins to shopping center,204704622,Momoyo,Queens,Flushing,40.75439,-73.83489,Private room,,30,2,2023-03-10,0.08,215,0,0,
629563487898203483,4-2Private bedroom -3 mins to shopping center,204704622,Momoyo,Queens,Flushing,40.75469,-73.83494,Private room,,30,2,2024-07-15,0.32,215,0,2,
629566753478421585,Private bedroom -3 mins to shopping center,204704622,Momoyo,Queens,Flushing,40.75471,-73.83372,Private room,,30,0,,,215,0,0,
629569426296704978,Private bedroom -3 mins to shopping center,204704622,Momoyo,Queens,Flushing,40.75593,-73.83539,Private room,,30,0,,,215,0,0,
629572038203706247,5-2Private bedroom -3 mins to shopping center,204704622,Momoyo,Queens,Flushing,40.75658,-73.83473,Private room,,30,1,2024-05-08,0.17,215,0,1,
629574457058400167,Private bedroom -3 mins to shopping center,204704622,Momoyo,Queens,Flushing,40.75473,-73.83357,Private room,,30,0,,,215,0,0,
629578207446439643,"Private bed, bathroom -3 mins to shopping center",200239515,Shogo,Queens,Flushing,40.75644,-73.83349,Private room,,30,0,,,231,0,0,
629582588140640099,"Private bed, bathroom -3 mins to shopping center",200239515,Shogo,Queens,Flushing,40.75503,-73.83535,Private room,,30,2,2024-06-01,0.16,231,1,1,
629589757658933748,"Private bed, bathroom -3 mins to shopping center",200239515,Shogo,Queens,Flushing,40.7566,-73.83491,Private room,,30,1,2024-05-01,0.16,231,0,1,
629592838989909799,Private bedroom -3 mins to shopping center,200239515,Shogo,Queens,Flushing,40.75469,-73.83317,Private room,,30,0,,,231,0,0,
629595484262591382,Private bedroom -3 mins to shopping center for 1,200239515,Shogo,Queens,Flushing,40.75643,-73.83518,Private room,,30,0,,,231,0,0,
629598168399561862,Private bedroom -3 mins to shopping center,200239515,Shogo,Queens,Flushing,40.75451,-73.83537,Private room,,30,6,2023-11-11,0.23,231,0,1,
629600858408447250,2-3Private bedroom -3 mins to shopping center,200239515,Shogo,Queens,Flushing,40.75435,-73.8354,Private room,,30,0,,,231,0,0,
629603065773189120,Private bedroom -3 mins to shopping center,200239515,Shogo,Queens,Flushing,40.75604,-73.83513,Private room,,30,1,2022-06-30,0.03,231,0,0,
629605539937305537,Private bedroom -3 mins to shopping center,200239515,Shogo,Queens,Flushing,40.75425,-73.83402,Private room,,30,0,,,231,0,0,
629608042637648455,"Air-Rock
Vacation spot",459733546,Dmitri,Queens,Far Rockaway,40.59281,-73.75705,Entire home/apt,159,30,4,2023-06-01,0.14,1,89,0,
629608462165298732,Private bedroom -3 mins to shopping center,200239515,Shogo,Queens,Flushing,40.75657,-73.83512,Private room,,30,0,,,231,0,0,
629611192816407927,4-2Private bedroom -3 mins to shopping center,200239515,Shogo,Queens,Flushing,40.75623,-73.83471,Private room,,30,1,2023-09-13,0.07,231,0,0,
629613549217949564,Private bedroom -3 mins to shopping center,200239515,Shogo,Queens,Flushing,40.75648,-73.83367,Private room,,30,0,,,231,0,0,
629616322363654468,Private bedroom -3 mins to shopping center,200239515,Shogo,Queens,Flushing,40.75633,-73.83477,Private room,42,30,0,,,231,31,0,
629663355074558569,Beautiful Designed Room with Private Bathroom,66959637,Carmen,Queens,Glendale,40.70503,-73.88245,Private room,,30,3,2024-09-24,0.13,1,31,1,
629728707925098234,lovely private room in Woodside,414406854,Yigit,Queens,Sunnyside,40.73352,-73.92052,Private room,50,30,11,2024-09-30,0.41,1,311,3,
629738067148149172,3-Bedroom Duplex with Private Rooftop,81325,Patricia,Manhattan,Harlem,40.80853,-73.94433,Entire home/apt,,240,0,,,1,0,0,
629785812320853020,Cozy Private Bedroom: 15 min to JFK/ 20 min to LGA,65031483,Felisha,Queens,St. Albans,40.69595,-73.76322,Private room,63,30,14,2023-01-01,0.48,2,365,0,
629802358927619607,Cozy clean big studio apartment close to subway,115084419,Samanta,Brooklyn,Borough Park,40.62892,-73.99328,Entire home/apt,102,30,5,2023-04-30,0.18,1,355,0,
629828621166494625,2 Bdrm apartment in south Park Slope Brooklyn,258230385,Vangelis,Brooklyn,Windsor Terrace,40.658329,-73.981972,Entire home/apt,150,30,2,2024-09-12,0.08,6,332,1,
629858751113622049,1 bedroom Apartment,459799300,Amani,Brooklyn,Greenpoint,40.734814,-73.955299,Entire home/apt,,30,0,,,1,0,0,
629892229908611040,Luxury Room First Floor Unit with Patio,459806934,Shelieza,Queens,Rosedale,40.65869,-73.73463,Private room,241,2,67,2024-10-27,2.26,2,333,5,ose-strreg-0000665
630127601876610614,"Blueground | LES, elevator, w/d & roof, nr parks",107434423,Blueground,Manhattan,Lower East Side,40.71968,-73.98333,Entire home/apt,302,31,0,,,897,276,0,
630134452451645197,Lovely 2 Double Beds + Prvt BA near Prospect Park,435050037,Abdo,Brooklyn,Flatbush,40.65204,-73.96353,Private room,230,2,10,2023-09-04,0.34,9,335,0,OSE-STRREG-0001957
630137679168876359,"Blueground | LES, laundry, near parks",107434423,Blueground,Manhattan,Lower East Side,40.7184301,-73.9926727,Entire home/apt,,31,0,,,897,2,0,
630149949140915081,2 Double Beds + Private Bath near Prospect Park,435050037,Abdo,Brooklyn,Flatbush,40.65336,-73.96357,Private room,230,2,5,2023-07-09,0.19,9,335,0,OSE-STRREG-0001957
630337719111556566,Lovely one bedroom apartment with private garden,3440653,Jessica,Brooklyn,Bedford-Stuyvesant,40.69292,-73.93415,Entire home/apt,155,30,40,2024-10-08,1.37,1,177,2,
630383399703268082,"Apartamento en el BRONX. Buena zona TREN 4, D y B.",459915744,Isainer,Bronx,Mount Hope,40.846657,-73.911018,Entire home/apt,179,30,20,2023-09-01,0.71,2,180,0,
630424920231712059,Digital Nomad stop,397598833,Gus,Brooklyn,Bedford-Stuyvesant,40.6833,-73.95808,Private room,63,30,10,2024-09-23,0.41,8,132,5,
630457543628889239,Traveling professional spot,397598833,Gus,Brooklyn,Clinton Hill,40.68163,-73.95885,Private room,45,30,7,2024-01-01,0.25,8,93,1,
630494641216712852,Stylish Brooklyn guest suite in duplex w/garden,1461441,Jonathan,Brooklyn,Crown Heights,40.67844734867233,-73.9529415823143,Private room,300,5,19,2024-10-28,0.64,1,15,5,OSE-STRREG-0001811
630499749987945658,One Bedroom Perfect for Working Nomads,459946669,Scott,Brooklyn,Greenpoint,40.72063,-73.94765,Entire home/apt,140,30,6,2024-08-31,0.21,2,336,2,
630501828250730546,"GET THE WHOLE APARTMENT - FURNISHED, CLEAN, COZY",233434420,Inrich,Bronx,Mount Eden,40.8381,-73.91485,Entire home/apt,120,30,38,2022-10-30,1.27,1,270,0,
630539037367901963,Modern 1BR in Brooklyn NYC Urban Elegance,459954763,Gregory,Brooklyn,Flatlands,40.61672,-73.92516,Entire home/apt,168,3,100,2024-10-31,3.35,1,250,38,OSE-STRREG-0001237
630550882860410542,Mulberry House • Cozy Studio • No1R,399865453,Fenix,Manhattan,Nolita,40.722832,-73.996246,Entire home/apt,169,30,11,2024-08-17,0.39,36,279,5,
630606368063091272,The little Habitat .,459968296,Victor,Brooklyn,Bedford-Stuyvesant,40.6869013,-73.95585179999999,Private room,156,2,97,2024-10-27,3.78,1,222,43,OSE-STRREG-0000996
630608973941975705,Quiet Nights in Crown Heights,459968853,Keisha,Brooklyn,Brownsville,40.67397,-73.90619,Private room,,30,8,2023-07-30,0.47,1,0,0,
630782288962640020,Bright Bedroom by ABCD23 Subways,15835028,Lucija,Manhattan,Harlem,40.81545,-73.94686,Private room,150,30,8,2024-09-30,0.28,2,301,1,
630863953200294159,"Blueground | Midtown, doorman & w/d, nr transport",107434423,Blueground,Manhattan,Midtown,40.75465899999999,-73.9721295,Entire home/apt,552,31,0,,,897,189,0,
630864416509205724,"Blueground | Midtown E, doorman, nr UN",107434423,Blueground,Manhattan,Midtown,40.7514705,-73.9714149,Entire home/apt,552,31,0,,,897,295,0,
630866621074508493,Gorgeous Brooklyn Brownstone,14859827,Isabelle,Brooklyn,Bedford-Stuyvesant,40.68452,-73.92248,Entire home/apt,150,30,46,2023-10-09,1.55,1,322,0,
630921135487536795,Industrial Loft Minutes from Midtown,30219814,Kethia,Bronx,Mott Haven,40.81141,-73.92722,Entire home/apt,150,30,7,2023-03-31,0.24,1,354,0,
630962489899690048,The Fern Suite,417022775,Regina,Brooklyn,Bedford-Stuyvesant,40.68537,-73.92708,Private room,157,30,7,2023-01-02,0.27,2,365,0,
630988343816913041,Work remotely,397598833,Gus,Brooklyn,Bedford-Stuyvesant,40.68194,-73.95655,Private room,65,30,8,2024-05-01,0.28,8,178,1,
631097874868219629,Newly Renovated Beautiful Studio Basement Apt.,71210357,Sylvia,Brooklyn,Flatbush,40.63394,-73.96677,Entire home/apt,,30,29,2023-06-22,0.98,1,361,0,
631149892014601626,"Amazing UES Luxury 2 Bed w/Gym, Pool,Laundry #6161",113723310,MyNyHousing,Manhattan,Upper East Side,40.78488,-73.94926,Entire home/apt,340,30,3,2024-06-22,0.19,64,339,1,
631297971412473276,Large 1 bed with outdoor space in north Park Slope,2323652,Mark,Brooklyn,Park Slope,40.678982,-73.981056,Entire home/apt,236,30,56,2024-07-31,1.93,2,268,2,
631410769451035402,MedStay 315-8,267272502,Julio,Bronx,Claremont Village,40.84176,-73.90548,Private room,65,30,0,,,19,64,0,
631719694603808069,Historic Brownstone - 3 Bedrooms,450161902,Natalie,Manhattan,East Harlem,40.8063,-73.94208,Entire home/apt,,30,53,2024-06-19,2.01,17,10,4,
631736560411380264,Brooklyn BedStuy Comfort,44695873,Alexis,Brooklyn,Bedford-Stuyvesant,40.68875,-73.92957,Entire home/apt,268,3,67,2024-10-26,3.00,1,115,27,OSE-STRREG-0000496
631782880451117310,East Williamsburg Garden oasis,460207014,Daniela,Brooklyn,Bushwick,40.703144,-73.923859,Private room,150,30,7,2022-12-11,0.24,1,365,0,
631814036536779115,Charming Private King + Queen in Greenpoint,64033956,Emy,Brooklyn,Greenpoint,40.72566,-73.94807,Private room,,30,1,2022-08-08,0.04,2,0,0,
631823229287186669,Private room in Modern Boerum Hill Apartment,43237704,Abhi,Brooklyn,Carroll Gardens,40.68465,-73.99113,Private room,198,2,122,2024-10-30,4.08,1,43,53,OSE-STRREG-0000136
631838483322074518,Lovely 2-bedroom condo with 2  balconies,284231888,Güney,Brooklyn,Bay Ridge,40.63177,-74.02664,Entire home/apt,220,30,8,2024-08-23,0.28,1,69,1,
631869038931868233,Lovely 2- bedroom in Brooklyn,53041792,Lynn,Brooklyn,South Slope,40.6613,-73.98493,Entire home/apt,139,30,4,2024-09-27,0.15,1,146,1,
631889901355547794,1 bedroom with outdoor patio space!,60532076,Mackenzie,Manhattan,East Village,40.72365,-73.98323,Entire home/apt,,30,13,2023-06-07,0.44,2,0,0,
631893185455656817,Lovely long unique Two Bedroom Apartment in NYC,1289635,Alan,Manhattan,Harlem,40.803562,-73.955635,Entire home/apt,,30,3,2024-04-29,0.11,1,107,1,
632032875822277950,Cozy 1-bedroom Brooklyn family brownstone,130316720,Mayla,Brooklyn,Bedford-Stuyvesant,40.68507,-73.95717,Entire home/apt,,30,2,2022-09-05,0.07,1,0,0,
632551534039863241,The Study,6786361,Michael,Brooklyn,Williamsburg,40.708946,-73.941032,Private room,65,30,7,2023-10-27,0.25,2,362,0,
632586631810442130,The Attic,6786361,Michael,Brooklyn,Williamsburg,40.70809,-73.94,Private room,55,30,6,2024-10-01,0.22,2,362,4,
632608899902231779,Beautiful bedroom in NYC Apartment,421601513,J Carlos Retals,Manhattan,Washington Heights,40.84629,-73.94351,Private room,60,30,67,2024-08-13,2.27,3,316,6,
632632066789092268,Cozy private bedroom in Long Island City,330886039,İsmail,Queens,Long Island City,40.75417,-73.93841,Private room,60,30,0,,,1,365,0,
632694124102986233,Modern 3BR • Balcony • Park View,4471600,Phil,Brooklyn,Greenpoint,40.72208758690717,-73.95126840585014,Entire home/apt,420,50,19,2023-10-21,0.64,1,151,0,
632726981512238069,Beautiful townhouse in Greenpoint/Williamsburg,13920011,Andrea,Brooklyn,Greenpoint,40.7276,-73.95177,Entire home/apt,450,30,6,2023-08-07,0.21,1,132,0,
632752608177110815,"1bdr Astoria Queens,1 
 min to N train, bath, kit",117598640,Lionel,Queens,Long Island City,40.757114,-73.929756,Private room,65,30,5,2023-01-02,0.19,1,90,0,
633113362893109950,HISTORIC $10MLN MANSION IN THE HEART OF PARK SLOPE,3416353,AVacations,Brooklyn,Park Slope,40.66972,-73.97427,Entire home/apt,2400,30,1,2022-05-28,0.03,1,338,0,
633115105120193759,"Blueground | Midtown W, gym, doorman & w/d",107434423,Blueground,Manhattan,Hell's Kitchen,40.760596,-73.99628,Entire home/apt,390,31,0,,,897,156,0,
633168575271694958,Private unit w/ private bath and entrance.,6324250,Linh,Queens,Flushing,40.75036,-73.80607,Entire home/apt,65,30,12,2024-09-16,0.45,1,122,4,
633247730440238021,Awesome Chelsea Studio In Flower District,271275048,Isaac,Manhattan,Chelsea,40.74763,-73.99098,Entire home/apt,99,30,4,2024-10-31,0.15,15,363,1,
633318450007507030,Lovely 2 bedroom Appartment in Brooklyn,231048960,Raquel,Brooklyn,Bedford-Stuyvesant,40.68056,-73.93894,Entire home/apt,269,30,0,,,1,358,0,
633321495378275269,Modern Cozy Private Bedroom in the Bronx # 2-B,371490719,Miguel,Bronx,Edenwald,40.89213,-73.84204,Private room,40,30,54,2024-03-02,1.89,3,352,1,
633332823092765337,Elegant 1-BR in Pre-war building near Central Park,63119251,Noel,Manhattan,Upper East Side,40.76836,-73.95827,Entire home/apt,,30,6,2022-10-15,0.21,1,0,0,
633426670632924814,Studio 21,18057505,Michael,Brooklyn,East Flatbush,40.66071,-73.92714,Entire home/apt,82,30,41,2024-09-01,1.55,3,361,4,
633492364636824182,Brooklyn brownstone apt w private roof deck,1270026,Marc,Brooklyn,Crown Heights,40.6761,-73.94913,Entire home/apt,160,30,6,2024-09-30,0.22,1,121,3,
633730370924509931,Mediterranean room with Desk in Brooklyn,401709949,Daniela & James,Brooklyn,Bedford-Stuyvesant,40.69952,-73.94067,Private room,75,30,7,2024-06-03,0.25,31,133,1,
633741921038906371,"Blueground | LIC, w/d, doorman, nr East River",107434423,Blueground,Queens,Long Island City,40.7448909,-73.9568403,Entire home/apt,298,31,1,2023-02-17,0.05,897,310,0,
633754014339342273,Masterbedroom in prime LES,70164346,HostessWthemostest,Manhattan,Lower East Side,40.71799,-73.98383,Private room,,30,17,2023-07-16,0.64,2,0,0,
633821009078400018,NIGHTLY STAY Sweet Cozy JFK NYC SHOPPING,306024152,Son-Ya,Queens,South Ozone Park,40.67262,-73.79684,Private room,,35,11,2023-12-31,0.37,6,0,1,
633835046032395216,🌤 COZY 2 BEDROOM - WALK TO MAIN ST FLUSHING,5962328,Alan,Queens,Flushing,40.75991439819336,-73.82271575927734,Entire home/apt,125,30,4,2023-10-29,0.14,6,351,0,
633930221689532784,The Blue Gem Studio,336581747,Matt,Manhattan,Midtown,40.75476,-73.96383,Entire home/apt,220,30,6,2023-04-24,0.21,17,365,0,
633939380745222351,Brooklyn Garden Home,450161902,Natalie,Brooklyn,Flatbush,40.63991,-73.96346,Entire home/apt,,30,24,2023-10-25,0.81,17,0,0,
633956160953215663,Amazing NYC residence,460725217,Tiffany,Manhattan,East Harlem,40.78856,-73.94775,Entire home/apt,425,30,0,,,1,365,0,
633968806284955396,Cozy 2 BR 2 bath w/Garden Greenpoint Brooklyn,451866608,Aj,Brooklyn,Greenpoint,40.73763,-73.95416,Entire home/apt,265,30,8,2023-09-30,0.30,1,89,0,
633977351927953398,"Private room""B""",460436304,Jenny,Brooklyn,Brighton Beach,40.58293,-73.96314,Private room,90,30,29,2023-08-31,0.98,3,276,0,
633986809547076584,Luxury Penthouse Suite near Central Park,231281049,The Manhattan Club,Manhattan,Midtown,40.76469,-73.981224,Entire home/apt,464,1,97,2024-10-17,3.28,11,342,46,Exempt
634033315397058152,Lovely 1 bedroom apartment in Central Harlem NYC,460750980,Michael,Manhattan,Harlem,40.80815,-73.94638,Entire home/apt,235,3,57,2024-10-27,2.02,1,116,17,OSE-STRREG-0002101
634035217889553523,Beautiful NYC Oasis!,455017,Lauren,Manhattan,Washington Heights,40.83623,-73.93913,Private room,100,30,0,,,1,364,0,
634221576598890867,HISTORIC $10MLN MANSION IN THE HEART OF PARK SLOPE,299058804,Aviv,Brooklyn,Park Slope,40.66654,-73.97658,Entire home/apt,,30,2,2022-06-07,0.07,1,0,0,
634276902012072709,Private room C,460436304,Jenny,Brooklyn,Brighton Beach,40.583878,-73.962097,Private room,70,30,12,2023-08-25,0.40,3,276,0,
634345238203851228,*Luxury Duplex Loft* Across From Flatiron Building,15860096,Khushboo,Manhattan,Flatiron District,40.74193,-73.99094,Entire home/apt,,30,7,2022-10-30,0.24,1,0,0,
634543701516019054,"Blueground | Midtown, elevator & gym, nr Times Sq.",107434423,Blueground,Manhattan,Theater District,40.7607614,-73.98610550000001,Entire home/apt,312,31,0,,,897,314,0,
634609163193731506,Beautiful Loft Apartment in Brooklyn,84464154,Matthew,Brooklyn,Prospect Heights,40.678,-73.96385,Entire home/apt,250,30,7,2024-10-11,0.25,1,353,1,
634674620597541646,"Lovely, private 1-bedroom heart of BK",831185,Andrew,Brooklyn,Crown Heights,40.67811,-73.96291,Entire home/apt,349,30,3,2024-06-05,0.11,4,180,2,
634696594171846190,LOVELY STUDIO WITH W/D,243288727,Matt,Manhattan,Midtown,40.75501,-73.96229,Entire home/apt,210,30,0,,,13,270,0,
634697357178727807,Zen den in the burg,452323240,Madisun,Brooklyn,Williamsburg,40.70915,-73.95624,Entire home/apt,,30,2,2023-01-30,0.08,2,364,0,
634724215081251527,"Modern, rare Midtown 2BR w/rooftop- *Valentine's!*",4587045,Katherine,Manhattan,Midtown,40.752655,-73.972481,Entire home/apt,,2,2,2023-07-16,0.07,2,0,0,Exempt
